region_code,sector,year,month,variable,value,estimate_flag,method_used
EL30,ALL,2012,,gdp,88731.47,observed,observed
EL30,ALL,2013,,gdp,84890.35,observed,observed
EL30,ALL,2014,,gdp,83873.1,observed,observed
EL30,ALL,2015,,gdp,83192.3,observed,observed
EL30,ALL,2016,,gdp,83067.19,observed,observed
EL30,ALL,2017,,gdp,84794.41,observed,observed
EL30,ALL,2018,,gdp,86222.42,observed,observed
EL30,ALL,2019,,gdp,89077.01,observed,observed
EL30,ALL,2020,,gdp,81340.79,observed,observed
EL30,ALL,2021,,gdp,89769.35,observed,observed
EL30,ALL,2022,,gdp,99981.74,observed,observed
EL30,ALL,2023,,gdp,109653.75,observed,observed
EL30,ALL,2024,,gdp,111782.224,modeled,pooled-drift (annual)
EL30,ALL,2025,,gdp,113954.2871,modeled,pooled-drift (annual)
EL30,ALL,2026,,gdp,116168.556,modeled,pooled-drift (annual)
EL30,ALL,2027,,gdp,118425.8508,modeled,pooled-drift (annual)
EL30,ALL,2028,,gdp,120727.0075,modeled,pooled-drift (annual)
EL30,ALL,2029,,gdp,123072.8785,modeled,pooled-drift (annual)
EL30,ALL,2030,,gdp,125464.3326,modeled,pooled-drift (annual)
EL30,ALL,2031,,gdp,127902.2555,modeled,pooled-drift (annual)
EL30,ALL,2032,,gdp,130387.5502,modeled,pooled-drift (annual)
EL30,ALL,2033,,gdp,132921.1372,modeled,pooled-drift (annual)
EL30,ALL,2034,,gdp,135503.9548,modeled,pooled-drift (annual)
EL30,ALL,2035,,gdp,138136.9596,modeled,pooled-drift (annual)
EL30,ALL,2036,,gdp,140821.1269,modeled,pooled-drift (annual)
EL30,ALL,2037,,gdp,143557.4508,modeled,pooled-drift (annual)
EL30,ALL,2038,,gdp,146346.9448,modeled,pooled-drift (annual)
EL30,ALL,2039,,gdp,149190.642,modeled,pooled-drift (annual)
EL30,ALL,2040,,gdp,152089.5957,modeled,pooled-drift (annual)
EL30,ALL,2041,,gdp,155044.8795,modeled,pooled-drift (annual)
EL30,ALL,2042,,gdp,158057.588,modeled,pooled-drift (annual)
EL30,ALL,2043,,gdp,161128.8371,modeled,pooled-drift (annual)
EL30,ALL,2044,,gdp,164259.7642,modeled,pooled-drift (annual)
EL30,ALL,2045,,gdp,167451.5291,modeled,pooled-drift (annual)
EL30,ALL,2046,,gdp,170705.3137,modeled,pooled-drift (annual)
EL30,ALL,2047,,gdp,174022.3233,modeled,pooled-drift (annual)
EL30,ALL,2048,,gdp,177403.7864,modeled,pooled-drift (annual)
EL30,ALL,2049,,gdp,180850.9554,modeled,pooled-drift (annual)
EL30,ALL,2050,,gdp,184365.1071,modeled,pooled-drift (annual)
EL30,ALL,2051,,gdp,187947.5429,modeled,pooled-drift (annual)
EL30,ALL,2052,,gdp,191599.5898,modeled,pooled-drift (annual)
EL30,ALL,2053,,gdp,195322.6003,modeled,pooled-drift (annual)
EL30,ALL,2054,,gdp,199117.9534,modeled,pooled-drift (annual)
EL30,ALL,2055,,gdp,202987.0548,modeled,pooled-drift (annual)
EL30,ALL,2013,,hospital_beds,542.11,observed,observed
EL30,ALL,2014,,hospital_beds,542.11,observed,observed
EL30,ALL,2015,,hospital_beds,520.84,observed,observed
EL30,ALL,2016,,hospital_beds,512.63,observed,observed
EL30,ALL,2017,,hospital_beds,508.79,observed,observed
EL30,ALL,2018,,hospital_beds,507.24,observed,observed
EL30,ALL,2019,,hospital_beds,501.05,observed,observed
EL30,ALL,2020,,hospital_beds,496.44,observed,observed
EL30,ALL,2021,,hospital_beds,488.28,observed,observed
EL30,ALL,2022,,hospital_beds,478.05,observed,observed
EL30,ALL,2023,,hospital_beds,472.34,observed,observed
EL30,ALL,2024,,hospital_beds,465.8784421,modeled,pooled-drift (annual)
EL30,ALL,2025,,hospital_beds,459.5041632,modeled,pooled-drift (annual)
EL30,ALL,2026,,hospital_beds,453.2170989,modeled,pooled-drift (annual)
EL30,ALL,2027,,hospital_beds,447.016056,modeled,pooled-drift (annual)
EL30,ALL,2028,,hospital_beds,440.8998575,modeled,pooled-drift (annual)
EL30,ALL,2029,,hospital_beds,434.8673426,modeled,pooled-drift (annual)
EL30,ALL,2030,,hospital_beds,428.9173662,modeled,pooled-drift (annual)
EL30,ALL,2031,,hospital_beds,423.048799,modeled,pooled-drift (annual)
EL30,ALL,2032,,hospital_beds,417.2605273,modeled,pooled-drift (annual)
EL30,ALL,2033,,hospital_beds,411.5514522,modeled,pooled-drift (annual)
EL30,ALL,2034,,hospital_beds,405.9204903,modeled,pooled-drift (annual)
EL30,ALL,2035,,hospital_beds,400.3665729,modeled,pooled-drift (annual)
EL30,ALL,2036,,hospital_beds,394.8886456,modeled,pooled-drift (annual)
EL30,ALL,2037,,hospital_beds,389.4856689,modeled,pooled-drift (annual)
EL30,ALL,2038,,hospital_beds,384.1566173,modeled,pooled-drift (annual)
EL30,ALL,2039,,hospital_beds,378.9004792,modeled,pooled-drift (annual)
EL30,ALL,2040,,hospital_beds,373.716257,modeled,pooled-drift (annual)
EL30,ALL,2041,,hospital_beds,368.6029668,modeled,pooled-drift (annual)
EL30,ALL,2042,,hospital_beds,363.5596381,modeled,pooled-drift (annual)
EL30,ALL,2043,,hospital_beds,358.5853137,modeled,pooled-drift (annual)
EL30,ALL,2044,,hospital_beds,353.6790493,modeled,pooled-drift (annual)
EL30,ALL,2045,,hospital_beds,348.8399138,modeled,pooled-drift (annual)
EL30,ALL,2046,,hospital_beds,344.0669887,modeled,pooled-drift (annual)
EL30,ALL,2047,,hospital_beds,339.3593681,modeled,pooled-drift (annual)
EL30,ALL,2048,,hospital_beds,334.7161585,modeled,pooled-drift (annual)
EL30,ALL,2049,,hospital_beds,330.1364785,modeled,pooled-drift (annual)
EL30,ALL,2050,,hospital_beds,325.619459,modeled,pooled-drift (annual)
EL30,ALL,2051,,hospital_beds,321.1642427,modeled,pooled-drift (annual)
EL30,ALL,2052,,hospital_beds,316.7699839,modeled,pooled-drift (annual)
EL30,ALL,2053,,hospital_beds,312.4358485,modeled,pooled-drift (annual)
EL30,ALL,2054,,hospital_beds,308.161014,modeled,pooled-drift (annual)
EL30,ALL,2055,,hospital_beds,303.9446689,modeled,pooled-drift (annual)
EL30,ALL,2012,,per_gdp,22530.00674,observed,observed
EL30,ALL,2013,,per_gdp,21832.25625,observed,observed
EL30,ALL,2014,,per_gdp,21823.18685,observed,observed
EL30,ALL,2015,,per_gdp,21880.86154,observed,observed
EL30,ALL,2016,,per_gdp,21990.51896,observed,observed
EL30,ALL,2017,,per_gdp,22521.77531,observed,observed
EL30,ALL,2018,,per_gdp,22996.67896,observed,observed
EL30,ALL,2019,,per_gdp,23813.81464,observed,observed
EL30,ALL,2020,,per_gdp,21761.6371,observed,observed
EL30,ALL,2021,,per_gdp,24109.75963,observed,observed
EL30,ALL,2022,,per_gdp,27007.95357,observed,observed
EL30,ALL,2023,,per_gdp,27501.23861,modeled,pooled-drift (annual)
EL30,ALL,2024,,per_gdp,28004.26361,modeled,pooled-drift (annual)
EL30,ALL,2025,,per_gdp,28516.48944,modeled,pooled-drift (annual)
EL30,ALL,2026,,per_gdp,29038.08439,modeled,pooled-drift (annual)
EL30,ALL,2027,,per_gdp,29569.21983,modeled,pooled-drift (annual)
EL30,ALL,2028,,per_gdp,30110.07026,modeled,pooled-drift (annual)
EL30,ALL,2029,,per_gdp,30660.81339,modeled,pooled-drift (annual)
EL30,ALL,2030,,per_gdp,31221.63015,modeled,pooled-drift (annual)
EL30,ALL,2031,,per_gdp,31792.70481,modeled,pooled-drift (annual)
EL30,ALL,2032,,per_gdp,32374.225,modeled,pooled-drift (annual)
EL30,ALL,2033,,per_gdp,32966.38176,modeled,pooled-drift (annual)
EL30,ALL,2034,,per_gdp,33569.36967,modeled,pooled-drift (annual)
EL30,ALL,2035,,per_gdp,34183.38682,modeled,pooled-drift (annual)
EL30,ALL,2036,,per_gdp,34808.63496,modeled,pooled-drift (annual)
EL30,ALL,2037,,per_gdp,35445.3195,modeled,pooled-drift (annual)
EL30,ALL,2038,,per_gdp,36093.64964,modeled,pooled-drift (annual)
EL30,ALL,2039,,per_gdp,36753.83839,modeled,pooled-drift (annual)
EL30,ALL,2040,,per_gdp,37426.10264,modeled,pooled-drift (annual)
EL30,ALL,2041,,per_gdp,38110.66327,modeled,pooled-drift (annual)
EL30,ALL,2042,,per_gdp,38807.7452,modeled,pooled-drift (annual)
EL30,ALL,2043,,per_gdp,39517.57745,modeled,pooled-drift (annual)
EL30,ALL,2044,,per_gdp,40240.39324,modeled,pooled-drift (annual)
EL30,ALL,2045,,per_gdp,40976.43004,modeled,pooled-drift (annual)
EL30,ALL,2046,,per_gdp,41725.92969,modeled,pooled-drift (annual)
EL30,ALL,2047,,per_gdp,42489.13844,modeled,pooled-drift (annual)
EL30,ALL,2048,,per_gdp,43266.30703,modeled,pooled-drift (annual)
EL30,ALL,2049,,per_gdp,44057.69081,modeled,pooled-drift (annual)
EL30,ALL,2050,,per_gdp,44863.54979,modeled,pooled-drift (annual)
EL30,ALL,2051,,per_gdp,45684.14872,modeled,pooled-drift (annual)
EL30,ALL,2052,,per_gdp,46519.75723,modeled,pooled-drift (annual)
EL30,ALL,2053,,per_gdp,47370.64985,modeled,pooled-drift (annual)
EL30,ALL,2054,,per_gdp,48237.10614,modeled,pooled-drift (annual)
EL30,ALL,2055,,per_gdp,49119.41078,modeled,pooled-drift (annual)
EL30,ALL,2021,,pop_change,18.5,observed,observed
EL30,ALL,2022,,pop_change,16.01704154,modeled,pooled-drift (annual)
EL30,ALL,2023,,pop_change,13.86733079,modeled,pooled-drift (annual)
EL30,ALL,2024,,pop_change,12.00614126,modeled,pooled-drift (annual)
EL30,ALL,2025,,pop_change,10.39474936,modeled,pooled-drift (annual)
EL30,ALL,2026,,pop_change,8.999628776,modeled,pooled-drift (annual)
EL30,ALL,2027,,pop_change,7.791752861,modeled,pooled-drift (annual)
EL30,ALL,2028,,pop_change,6.745990769,modeled,pooled-drift (annual)
EL30,ALL,2029,,pop_change,5.84058456,modeled,pooled-drift (annual)
EL30,ALL,2030,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2031,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2032,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2033,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2034,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2035,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2036,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2037,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2038,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2039,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2040,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2041,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2042,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2043,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2044,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2045,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2046,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2047,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2048,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2049,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2050,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2051,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2052,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2053,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2054,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2055,,pop_change,5.55,modeled,pooled-drift (annual)
EL30,ALL,2012,,pop_density,1032.6,observed,observed
EL30,ALL,2013,,pop_density,1019.5,observed,observed
EL30,ALL,2014,,pop_density,1007.7,observed,observed
EL30,ALL,2015,,pop_density,999,observed,observed
EL30,ALL,2016,,pop_density,992.5,observed,observed
EL30,ALL,2017,,pop_density,989.2,observed,observed
EL30,ALL,2018,,pop_density,989.8,observed,observed
EL30,ALL,2019,,pop_density,987.5,observed,observed
EL30,ALL,2020,,pop_density,987.5,observed,observed
EL30,ALL,2021,,pop_density,986.8,observed,observed
EL30,ALL,2022,,pop_density,1003.4,observed,observed
EL30,ALL,2023,,pop_density,1000.5,observed,observed
EL30,ALL,2024,,pop_density,997.6316555,modeled,pooled-drift (annual)
EL30,ALL,2025,,pop_density,994.7716417,modeled,pooled-drift (annual)
EL30,ALL,2026,,pop_density,991.919827,modeled,pooled-drift (annual)
EL30,ALL,2027,,pop_density,989.0761878,modeled,pooled-drift (annual)
EL30,ALL,2028,,pop_density,986.2407008,modeled,pooled-drift (annual)
EL30,ALL,2029,,pop_density,983.4133426,modeled,pooled-drift (annual)
EL30,ALL,2030,,pop_density,980.5940898,modeled,pooled-drift (annual)
EL30,ALL,2031,,pop_density,977.7829194,modeled,pooled-drift (annual)
EL30,ALL,2032,,pop_density,974.9798079,modeled,pooled-drift (annual)
EL30,ALL,2033,,pop_density,972.1847325,modeled,pooled-drift (annual)
EL30,ALL,2034,,pop_density,969.39767,modeled,pooled-drift (annual)
EL30,ALL,2035,,pop_density,966.6185974,modeled,pooled-drift (annual)
EL30,ALL,2036,,pop_density,963.8474919,modeled,pooled-drift (annual)
EL30,ALL,2037,,pop_density,961.0843306,modeled,pooled-drift (annual)
EL30,ALL,2038,,pop_density,958.3290908,modeled,pooled-drift (annual)
EL30,ALL,2039,,pop_density,955.5817497,modeled,pooled-drift (annual)
EL30,ALL,2040,,pop_density,952.8422846,modeled,pooled-drift (annual)
EL30,ALL,2041,,pop_density,950.1106731,modeled,pooled-drift (annual)
EL30,ALL,2042,,pop_density,947.3868926,modeled,pooled-drift (annual)
EL30,ALL,2043,,pop_density,944.6709206,modeled,pooled-drift (annual)
EL30,ALL,2044,,pop_density,941.9627348,modeled,pooled-drift (annual)
EL30,ALL,2045,,pop_density,939.2623128,modeled,pooled-drift (annual)
EL30,ALL,2046,,pop_density,936.5696324,modeled,pooled-drift (annual)
EL30,ALL,2047,,pop_density,933.8846713,modeled,pooled-drift (annual)
EL30,ALL,2048,,pop_density,931.2074076,modeled,pooled-drift (annual)
EL30,ALL,2049,,pop_density,928.537819,modeled,pooled-drift (annual)
EL30,ALL,2050,,pop_density,925.8758836,modeled,pooled-drift (annual)
EL30,ALL,2051,,pop_density,923.2215794,modeled,pooled-drift (annual)
EL30,ALL,2052,,pop_density,920.5748846,modeled,pooled-drift (annual)
EL30,ALL,2053,,pop_density,917.9357774,modeled,pooled-drift (annual)
EL30,ALL,2054,,pop_density,915.304236,modeled,pooled-drift (annual)
EL30,ALL,2055,,pop_density,912.6802387,modeled,pooled-drift (annual)
EL30,ALL,2013,,population,3912849,observed,observed
EL30,ALL,2014,,population,3863763,observed,observed
EL30,ALL,2015,,population,3822843,observed,observed
EL30,ALL,2016,,population,3781274,observed,observed
EL30,ALL,2017,,population,3773559,observed,observed
EL30,ALL,2018,,population,3756453,observed,observed
EL30,ALL,2019,,population,3742235,observed,observed
EL30,ALL,2020,,population,3738901,observed,observed
EL30,ALL,2021,,population,3736737,observed,observed
EL30,ALL,2022,,population,3806550,observed,observed
EL30,ALL,2023,,population,3795536,observed,observed
EL30,ALL,2024,,population,3784565,observed,observed
EL30,ALL,2025,,population,3773112.743,modeled,pooled-drift (annual)
EL30,ALL,2026,,population,3761695.811,modeled,pooled-drift (annual)
EL30,ALL,2027,,population,3750313.426,modeled,pooled-drift (annual)
EL30,ALL,2028,,population,3738965.482,modeled,pooled-drift (annual)
EL30,ALL,2029,,population,3727651.876,modeled,pooled-drift (annual)
EL30,ALL,2030,,population,3716372.503,modeled,pooled-drift (annual)
EL30,ALL,2031,,population,3705127.26,modeled,pooled-drift (annual)
EL30,ALL,2032,,population,3693916.044,modeled,pooled-drift (annual)
EL30,ALL,2033,,population,3682738.751,modeled,pooled-drift (annual)
EL30,ALL,2034,,population,3671595.279,modeled,pooled-drift (annual)
EL30,ALL,2035,,population,3660485.526,modeled,pooled-drift (annual)
EL30,ALL,2036,,population,3649409.389,modeled,pooled-drift (annual)
EL30,ALL,2037,,population,3638366.768,modeled,pooled-drift (annual)
EL30,ALL,2038,,population,3627357.559,modeled,pooled-drift (annual)
EL30,ALL,2039,,population,3616381.664,modeled,pooled-drift (annual)
EL30,ALL,2040,,population,3605438.979,modeled,pooled-drift (annual)
EL30,ALL,2041,,population,3594529.406,modeled,pooled-drift (annual)
EL30,ALL,2042,,population,3583652.844,modeled,pooled-drift (annual)
EL30,ALL,2043,,population,3572809.193,modeled,pooled-drift (annual)
EL30,ALL,2044,,population,3561998.353,modeled,pooled-drift (annual)
EL30,ALL,2045,,population,3551220.226,modeled,pooled-drift (annual)
EL30,ALL,2046,,population,3540474.711,modeled,pooled-drift (annual)
EL30,ALL,2047,,population,3529761.711,modeled,pooled-drift (annual)
EL30,ALL,2048,,population,3519081.127,modeled,pooled-drift (annual)
EL30,ALL,2049,,population,3508432.861,modeled,pooled-drift (annual)
EL30,ALL,2050,,population,3497816.816,modeled,pooled-drift (annual)
EL30,ALL,2051,,population,3487232.893,modeled,pooled-drift (annual)
EL30,ALL,2052,,population,3476680.995,modeled,pooled-drift (annual)
EL30,ALL,2053,,population,3466161.027,modeled,pooled-drift (annual)
EL30,ALL,2054,,population,3455672.89,modeled,pooled-drift (annual)
EL30,ALL,2055,,population,3445216.489,modeled,pooled-drift (annual)
EL30,ALL,2013,,rnd_expe,0.95,observed,observed
EL30,ALL,2014,,rnd_expe,1.018079064,modeled,pooled-drift (annual)
EL30,ALL,2015,,rnd_expe,1.16,observed,observed
EL30,ALL,2016,,rnd_expe,1.16922289,modeled,pooled-drift (annual)
EL30,ALL,2017,,rnd_expe,1.47,observed,observed
EL30,ALL,2018,,rnd_expe,1.56,observed,observed
EL30,ALL,2019,,rnd_expe,1.63,observed,observed
EL30,ALL,2020,,rnd_expe,1.87,observed,observed
EL30,ALL,2021,,rnd_expe,1.79,observed,observed
EL30,ALL,2022,,rnd_expe,1.771106662,modeled,pooled-drift (annual)
EL30,ALL,2023,,rnd_expe,1.898028013,modeled,pooled-drift (annual)
EL30,ALL,2024,,rnd_expe,2.034044824,modeled,pooled-drift (annual)
EL30,ALL,2025,,rnd_expe,2.179808895,modeled,pooled-drift (annual)
EL30,ALL,2026,,rnd_expe,2.336018736,modeled,pooled-drift (annual)
EL30,ALL,2027,,rnd_expe,2.503422914,modeled,pooled-drift (annual)
EL30,ALL,2028,,rnd_expe,2.682823639,modeled,pooled-drift (annual)
EL30,ALL,2029,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2030,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2031,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2032,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2033,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2034,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2035,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2036,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2037,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2038,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2039,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2040,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2041,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2042,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2043,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2044,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2045,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2046,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2047,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2048,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2049,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2050,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2051,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2052,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2053,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2054,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2055,,rnd_expe,2.85,modeled,pooled-drift (annual)
EL30,ALL,2018,1,shortstay_nights_spent,130301,observed,observed
EL30,ALL,2018,2,shortstay_nights_spent,141557,observed,observed
